response_id,ad_id,year,brand,respondent_age,respondent_gender,quality_profile,ad_likeability,memorability,emotional_impact,brand_recall,purchase_intent,completion_time,attention_check,open_feedback,timestamp,feedback_length,rating_variance,attention_passed
R0367,AD_234,2016,Doritos,18-24,Female,straight_liner,5,5,5,5,5,59.44724616391305,Toyota,idk,2025-11-17 16:58:47.818883,3,0.0,False
R0367,AD_021,2020,Pepsi,45-54,Female,straight_liner,5,5,5,5,5,59.01131244268889,Pepsi,ok,2025-11-18 16:58:47.818883,2,0.0,True
R0367,AD_107,2018,Budweiser,35-44,Female,straight_liner,1,1,1,1,1,50.18878546309689,Toyota,whatever,2025-11-02 16:58:47.818883,8,0.0,False
R0368,AD_207,2006,Budweiser,25-34,Other,high_quality,5,3,3,3,3,88.20742444164242,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-11-03 16:58:47.818883,83,0.7999999999999998,True
R0368,AD_080,2015,Budweiser,35-44,Other,high_quality,2,5,4,4,3,86.9302052533173,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-20 16:58:47.819886,68,1.3000000000000003,True
R0368,AD_091,2013,Hyundai,35-44,Other,high_quality,5,5,2,3,2,114.67262472713641,Hyundai,"Really enjoyed this Hyundai ad. Creative and memorable, would definitely share with friends.",2025-10-27 16:58:47.819886,92,2.3,True
R0368,AD_239,2014,NFL,55+,Female,high_quality,3,5,4,4,4,115.1988522768945,NFL,Loved the creativity in this NFL spot. It stood out and made me smile.,2025-11-14 16:58:47.819886,70,0.5,True
R0368,AD_043,2010,E-Trade,25-34,Female,high_quality,5,5,3,2,3,56.71424340845707,E-Trade,The E-Trade commercial was entertaining and the brand message came through clearly.,2025-11-24 16:58:47.819886,83,1.8,True
R0369,AD_036,2001,Budweiser,35-44,Male,straight_liner,3,3,3,3,3,64.7086383488015,Budweiser,good,2025-11-16 16:58:47.819886,4,0.0,True
R0369,AD_149,2007,Budweiser,35-44,Male,straight_liner,3,3,3,3,3,65.64877242093556,Toyota,whatever,2025-11-16 16:58:47.820788,8,0.0,False
R0369,AD_176,2003,Bud Light,55+,Male,straight_liner,3,3,3,3,3,71.96231921746926,Pepsi,meh,2025-11-20 16:58:47.820788,3,0.0,False
R0370,AD_082,2017,Budweiser,55+,Female,speeder,5,1,5,4,4,30.914341552947185,Nike,didnt watch closely,2025-11-20 16:58:47.821861,19,2.6999999999999997,False
R0370,AD_229,2001,Bud Light,45-54,Female,speeder,1,3,4,1,1,30.54821854005661,Nike,whatever,2025-11-07 16:58:47.821861,8,2.0,False
R0370,AD_087,2016,NFL,45-54,Male,speeder,5,1,3,1,5,32.883745675095014,Toyota,boring,2025-11-17 16:58:47.821861,6,4.0,False
R0370,AD_030,2019,Pepsi,45-54,Male,speeder,5,5,1,3,1,29.35904491804221,Toyota,boring,2025-11-23 16:58:47.823357,6,4.0,False
R0370,AD_110,2002,Budweiser,45-54,Other,speeder,3,3,3,3,4,41.93730391893713,Toyota,skipped,2025-11-02 16:58:47.823357,7,0.19999999999999998,False
R0371,AD_073,2003,Bud Light,18-24,Female,inconsistent,2,2,2,4,5,119.62911603405504,Bud Light,Hated this Bud Light ad but would buy the product anyway,2025-11-26 16:58:47.823357,56,2.0,True
R0371,AD_213,2015,Budweiser,18-24,Male,inconsistent,1,2,2,4,4,103.44086142532568,Wrong Brand,Didn't like it at all but would recommend to friends,2025-10-31 16:58:47.823357,52,1.8000000000000003,False
R0371,AD_052,2012,E-Trade,18-24,Other,inconsistent,1,2,1,4,4,144.1728349942975,E-Trade,Hated this E-Trade ad but would buy the product anyway,2025-11-18 16:58:47.823357,54,2.3,True
R0371,AD_077,2014,Doritos,55+,Female,inconsistent,2,1,1,5,4,109.75973845478367,Wrong Brand,Worst commercial ever but very memorable somehow,2025-11-02 16:58:47.824362,48,3.3000000000000003,False
R0372,AD_026,2019,Pepsi,45-54,Other,high_quality,5,5,3,4,4,152.49797890845193,Pepsi,"Really enjoyed this Pepsi ad. Creative and memorable, would definitely share with friends.",2025-11-10 16:58:47.824362,90,0.7,True
R0372,AD_231,2015,Toyota,55+,Female,high_quality,4,5,4,3,3,141.8438492076372,Toyota,Loved the creativity in this Toyota spot. It stood out and made me smile.,2025-11-02 16:58:47.825378,73,0.7,True
R0372,AD_212,2005,Pepsi,25-34,Male,high_quality,5,3,3,4,4,119.83845690978943,Pepsi,"Really enjoyed this Pepsi ad. Creative and memorable, would definitely share with friends.",2025-11-15 16:58:47.825378,90,0.7000000000000001,True
R0372,AD_238,2001,Pepsi,25-34,Other,high_quality,5,4,4,4,4,136.56424869057128,Pepsi,The Pepsi commercial was entertaining and the brand message came through clearly.,2025-11-04 16:58:47.825378,81,0.19999999999999996,True
R0372,AD_043,2010,E-Trade,45-54,Male,high_quality,5,5,2,2,4,105.86880112978903,E-Trade,The E-Trade commercial was entertaining and the brand message came through clearly.,2025-11-12 16:58:47.825378,83,2.3000000000000003,True
R0373,AD_139,2010,Doritos,18-24,Female,speeder,2,5,5,5,3,30.382513737511783,Nike,fast,2025-11-12 16:58:47.826366,4,2.0,False
R0373,AD_186,2007,Budweiser,55+,Male,speeder,2,2,3,4,4,38.79520808735476,Apple,skipped,2025-11-20 16:58:47.826366,7,1.0,False
R0373,AD_013,2002,Budweiser,25-34,Male,speeder,3,4,2,3,5,41.04037907126314,Apple,dont remember,2025-11-22 16:58:47.826366,13,1.2999999999999998,False
R0373,AD_068,2004,Budweiser,18-24,Other,speeder,1,2,1,4,2,35.29717418381223,Nike,dont remember,2025-11-11 16:58:47.826366,13,1.5,False
R0374,AD_100,2011,Hyundai,35-44,Female,bot_like,3,3,3,3,3,48.741249821062254,N/A,The commercial exhibits standard industry practices.,2025-10-28 16:58:47.827703,52,0.0,False
R0374,AD_136,2008,Bud Light,35-44,Female,bot_like,3,3,3,3,3,49.20730234695675,N/A,N/A,2025-11-22 16:58:47.827703,3,0.0,False
R0374,AD_186,2007,Budweiser,45-54,Other,bot_like,3,3,3,3,3,45.526272029076296,N/A,xxxxxx,2025-11-25 16:58:47.827703,6,0.0,False
R0374,AD_158,2010,Kia,35-44,Male,bot_like,3,3,3,3,3,46.59217434035341,N/A,This advertisement demonstrates acceptable marketing principles.,2025-11-06 16:58:47.827703,64,0.0,False
R0374,AD_007,2020,Kia,45-54,Male,bot_like,3,3,3,3,3,45.180540692568115,N/A,test response,2025-11-20 16:58:47.827703,13,0.0,False
R0375,AD_091,2013,Hyundai,35-44,Other,high_quality,5,5,4,3,4,122.78238902288489,Hyundai,Great execution by Hyundai. The ad was funny without being forced.,2025-11-23 16:58:47.827703,66,0.7,True
R0375,AD_117,2009,Bud Light,25-34,Male,high_quality,5,5,2,2,2,124.95374092581852,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-08 16:58:47.828753,94,2.7,True
R0375,AD_085,2015,Doritos,18-24,Other,high_quality,5,5,4,2,3,105.84365194517152,Doritos,The Doritos commercial was entertaining and the brand message came through clearly.,2025-10-29 16:58:47.828753,83,1.7000000000000002,True
R0375,AD_199,2019,Bud Light,45-54,Female,high_quality,5,5,3,2,2,134.9437349325342,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-11 16:58:47.828753,76,2.3,True
R0376,AD_110,2002,Budweiser,25-34,Female,high_quality,5,4,3,4,4,110.70771900898653,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-03 16:58:47.828753,76,0.5,True
R0376,AD_240,2012,Budweiser,25-34,Other,high_quality,4,5,4,4,3,117.49634255682153,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-10-30 16:58:47.828753,76,0.5,True
R0376,AD_194,2010,Budweiser,25-34,Male,high_quality,5,5,4,3,4,141.33216189038785,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-11-21 16:58:47.828753,94,0.7,True
R0377,AD_090,2008,Budweiser,45-54,Male,high_quality,2,5,4,4,3,105.63033206395002,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-16 16:58:47.829772,68,1.3000000000000003,True
R0377,AD_089,2012,Bud Light,35-44,Male,high_quality,5,5,2,4,2,114.34134233828254,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-15 16:58:47.829772,83,2.3000000000000003,True
R0377,AD_133,2002,Bud Light,55+,Male,high_quality,5,5,3,2,3,177.7250808269427,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-25 16:58:47.829772,94,1.8,True
R0378,AD_225,2012,Doritos,35-44,Male,high_quality,5,5,4,4,2,120.73253463782193,Doritos,The Doritos commercial was entertaining and the brand message came through clearly.,2025-11-02 16:58:47.829772,83,1.5,True
R0378,AD_181,2013,Kia,35-44,Other,high_quality,5,5,3,3,3,66.92366310913005,Kia,Loved the creativity in this Kia spot. It stood out and made me smile.,2025-11-09 16:58:47.830768,70,1.2,True
R0378,AD_052,2012,E-Trade,45-54,Female,high_quality,5,3,3,2,3,112.36920224831506,E-Trade,Loved the creativity in this E-Trade spot. It stood out and made me smile.,2025-11-04 16:58:47.830768,74,1.2,True
R0379,AD_047,2000,Budweiser,55+,Female,high_quality,5,5,2,3,4,126.23803376841425,Budweiser,This Budweiser ad was well done. It held my attention and I'd consider the product.,2025-11-03 16:58:47.830768,83,1.7,True
R0379,AD_041,2018,Pepsi,25-34,Female,high_quality,2,5,4,4,4,110.86455929950833,Pepsi,The Pepsi commercial was entertaining and the brand message came through clearly.,2025-11-15 16:58:47.830768,81,1.2000000000000002,True
R0379,AD_192,2003,Budweiser,25-34,Other,high_quality,5,5,4,4,3,114.65333937836196,Budweiser,Loved the creativity in this Budweiser spot. It stood out and made me smile.,2025-11-20 16:58:47.830768,76,0.7,True
R0379,AD_130,2012,Doritos,25-34,Female,high_quality,5,4,2,3,4,127.77082655473635,Doritos,This Doritos ad was well done. It held my attention and I'd consider the product.,2025-10-29 16:58:47.830768,81,1.3,True
R0380,AD_194,2010,Budweiser,55+,Male,speeder,3,3,3,4,5,44.77196998335056,Nike,didnt watch closely,2025-11-17 16:58:47.831766,19,0.8,False
R0380,AD_047,2000,Budweiser,55+,Other,speeder,3,5,1,4,4,30.43030796006172,Apple,didnt watch closely,2025-11-17 16:58:47.831766,19,2.3,False
R0380,AD_226,2002,Pepsi,18-24,Female,speeder,2,4,2,5,3,28.983430396396354,Apple,skipped,2025-11-05 16:58:47.831766,7,1.7,False
R0380,AD_092,2010,Doritos,45-54,Female,speeder,1,3,1,4,1,29.92692280907646,Toyota,didnt watch closely,2025-10-31 16:58:47.831766,19,2.0,False
R0381,AD_159,2008,Doritos,45-54,Female,high_quality,5,5,2,3,3,100.34022612235835,Doritos,"Really enjoyed this Doritos ad. Creative and memorable, would definitely share with friends.",2025-11-25 16:58:47.831766,92,1.8000000000000003,True
R0381,AD_243,2001,Budweiser,35-44,Female,high_quality,4,4,4,4,2,94.63632160138386,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-11-04 16:58:47.831766,94,0.8,True
R0381,AD_118,2014,Kia,25-34,Female,high_quality,4,2,3,4,2,99.05815047020079,Kia,"Really enjoyed this Kia ad. Creative and memorable, would definitely share with friends.",2025-11-11 16:58:47.832761,88,1.0,True
R0381,AD_075,2018,Coca-Cola,25-34,Other,high_quality,4,5,4,3,3,125.23123348235306,Coca-Cola,Great execution by Coca-Cola. The ad was funny without being forced.,2025-10-27 16:58:47.832761,68,0.7,True
R0381,AD_039,2004,Pepsi,35-44,Female,high_quality,5,4,3,2,4,155.91042181730234,Pepsi,Great execution by Pepsi. The ad was funny without being forced.,2025-11-05 16:58:47.832761,64,1.3,True
R0382,AD_091,2013,Hyundai,25-34,Other,high_quality,5,5,2,3,2,164.8231260817079,Hyundai,Great execution by Hyundai. The ad was funny without being forced.,2025-11-09 16:58:47.833766,66,2.3,True
R0382,AD_130,2012,Doritos,35-44,Male,high_quality,5,3,4,4,3,90.50673102478797,Doritos,This Doritos ad was well done. It held my attention and I'd consider the product.,2025-11-21 16:58:47.833766,81,0.7000000000000001,True
R0382,AD_199,2019,Bud Light,45-54,Male,high_quality,5,5,2,4,3,126.83695346765666,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-10 16:58:47.833766,76,1.7,True
R0382,AD_083,2000,Budweiser,35-44,Female,high_quality,5,3,3,3,3,148.09347505694578,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-12 16:58:47.833766,68,0.7999999999999998,True
R0383,AD_094,2019,Toyota,18-24,Female,high_quality,2,5,2,4,3,145.9873700367908,Toyota,The Toyota commercial was entertaining and the brand message came through clearly.,2025-11-08 16:58:47.833766,82,1.7,True
R0383,AD_177,2011,Pepsi,25-34,Other,high_quality,5,5,4,4,3,117.56442455488437,Pepsi,"Really enjoyed this Pepsi ad. Creative and memorable, would definitely share with friends.",2025-11-02 16:58:47.834766,90,0.7,True
R0383,AD_109,2004,Bud Light,25-34,Female,high_quality,5,4,2,3,4,149.34506230332624,Bud Light,Great execution by Bud Light. The ad was funny without being forced.,2025-10-31 16:58:47.834766,68,1.3,True
R0384,AD_070,2015,Budweiser,35-44,Other,high_quality,5,5,2,3,4,110.48718421697701,Budweiser,"Really enjoyed this Budweiser ad. Creative and memorable, would definitely share with friends.",2025-10-31 16:58:47.834766,94,1.7,True
R0384,AD_011,2010,Bud Light,45-54,Other,high_quality,5,3,2,2,4,100.81509094800904,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-05 16:58:47.834766,83,1.7,True
R0384,AD_103,2007,Bud Light,18-24,Other,high_quality,5,5,2,4,2,142.42101364812387,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-03 16:58:47.834766,83,2.3000000000000003,True
R0385,AD_086,2004,Toyota,25-34,Female,speeder,3,1,4,5,2,29.455249503432096,Toyota,dont remember,2025-11-26 16:58:47.834766,13,2.5,True
R0385,AD_092,2010,Doritos,18-24,Other,speeder,1,2,2,1,4,29.75439753285223,Toyota,skipped,2025-11-12 16:58:47.835765,7,1.5,False
R0385,AD_084,2009,Coca-Cola,18-24,Female,speeder,4,4,2,2,5,34.0328500792515,Nike,skipped,2025-11-05 16:58:47.835765,7,1.8,False
R0385,AD_239,2014,NFL,55+,Male,speeder,4,2,1,2,2,34.90433731278516,Apple,fast,2025-11-19 16:58:47.835765,4,1.2,False
R0386,AD_071,2016,Hyundai,55+,Male,high_quality,5,3,3,4,3,119.53831720165859,Hyundai,Loved the creativity in this Hyundai spot. It stood out and made me smile.,2025-11-05 16:58:47.835765,74,0.8,True
R0386,AD_227,2002,Bud Light,55+,Female,high_quality,5,5,3,4,4,102.1377559826535,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-14 16:58:47.835765,76,0.7,True
R0386,AD_097,2003,Bud Light,18-24,Female,high_quality,5,5,3,3,2,104.52298970298473,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-17 16:58:47.835765,94,1.8,True
R0387,AD_045,2000,E-Trade,45-54,Male,high_quality,5,5,4,3,2,120.2065410347595,E-Trade,This E-Trade ad was well done. It held my attention and I'd consider the product.,2025-11-12 16:58:47.836768,81,1.7000000000000002,True
R0387,AD_089,2012,Bud Light,35-44,Male,high_quality,5,5,3,4,3,110.08748930890744,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-26 16:58:47.836768,76,1.0,True
R0387,AD_116,2014,Toyota,35-44,Other,high_quality,5,5,4,4,2,154.48528314503267,Toyota,Loved the creativity in this Toyota spot. It stood out and made me smile.,2025-10-29 16:58:47.836768,73,1.5,True
R0387,AD_060,2016,Hyundai,45-54,Other,high_quality,5,5,2,4,2,126.07939331600284,Hyundai,The Hyundai commercial was entertaining and the brand message came through clearly.,2025-11-15 16:58:47.836768,83,2.3000000000000003,True
R0388,AD_123,2013,Bud Light,35-44,Female,high_quality,5,5,4,4,2,123.872970669276,Bud Light,Loved the creativity in this Bud Light spot. It stood out and made me smile.,2025-11-01 16:58:47.836768,76,1.5,True
R0388,AD_148,2007,Coca-Cola,35-44,Female,high_quality,2,5,4,3,3,124.36178287651477,Coca-Cola,Great execution by Coca-Cola. The ad was funny without being forced.,2025-11-07 16:58:47.836768,68,1.2999999999999998,True
R0388,AD_178,2018,E-Trade,55+,Other,high_quality,5,4,4,4,4,115.48532056573701,E-Trade,Loved the creativity in this E-Trade spot. It stood out and made me smile.,2025-11-22 16:58:47.837774,74,0.19999999999999996,True
R0388,AD_063,2015,Doritos,55+,Other,high_quality,5,3,4,4,3,147.29870915903996,Doritos,"Really enjoyed this Doritos ad. Creative and memorable, would definitely share with friends.",2025-11-25 16:58:47.837774,92,0.7000000000000001,True
R0388,AD_236,2007,Doritos,25-34,Male,high_quality,5,5,2,4,2,113.2492397573797,Doritos,Great execution by Doritos. The ad was funny without being forced.,2025-10-28 16:58:47.837774,66,2.3000000000000003,True
R0389,AD_058,2009,Hyundai,25-34,Other,high_quality,5,5,2,2,2,147.27017501945375,Hyundai,Great execution by Hyundai. The ad was funny without being forced.,2025-11-02 16:58:47.837774,66,2.7,True
R0389,AD_147,2006,Bud Light,18-24,Male,high_quality,5,5,4,3,2,122.47104320199975,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-10-30 16:58:47.837774,94,1.7000000000000002,True
R0389,AD_108,2018,Bud Light,45-54,Female,high_quality,5,5,4,4,2,143.48844111945516,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-16 16:58:47.837774,85,1.5,True
R0389,AD_214,2019,Bud Light,45-54,Female,high_quality,5,5,2,4,4,114.62434672371715,Bud Light,This Bud Light ad was well done. It held my attention and I'd consider the product.,2025-11-20 16:58:47.837774,83,1.5,True
R0389,AD_043,2010,E-Trade,45-54,Female,high_quality,5,5,4,3,2,115.1413903034278,E-Trade,The E-Trade commercial was entertaining and the brand message came through clearly.,2025-11-03 16:58:47.837774,83,1.7000000000000002,True
R0390,AD_208,2014,Bud Light,55+,Male,high_quality,2,5,4,2,4,84.22492455797665,Bud Light,"Really enjoyed this Bud Light ad. Creative and memorable, would definitely share with friends.",2025-11-20 16:58:47.838759,94,1.7999999999999998,True
R0390,AD_242,2001,E-Trade,25-34,Male,high_quality,5,3,3,4,4,91.86474091500963,E-Trade,"Really enjoyed this E-Trade ad. Creative and memorable, would definitely share with friends.",2025-11-16 16:58:47.838759,92,0.7000000000000001,True
R0390,AD_170,2008,Bud Light,55+,Female,high_quality,5,5,4,4,2,110.68095598310373,Bud Light,The Bud Light commercial was entertaining and the brand message came through clearly.,2025-11-08 16:58:47.838759,85,1.5,True
R0391,AD_126,2005,Budweiser,35-44,Other,high_quality,5,4,2,2,3,137.53700128895574,Budweiser,Great execution by Budweiser. The ad was funny without being forced.,2025-11-06 16:58:47.838759,68,1.7,True
